date,time,origin,destination,ridership
1/1/2026,19:00,Wakaf Bharu,Jerantut,5
1/1/2026,19:00,Wakaf Bharu,Kempas Baru,17
1/1/2026,19:00,Wakaf Bharu,Kluang,13
1/1/2026,19:00,Wakaf Bharu,Krai,5
1/1/2026,19:00,Wakaf Bharu,Kuala Krau,7
1/1/2026,19:00,Wakaf Bharu,Kuala Lipis,2
1/1/2026,19:00,Wakaf Bharu,Kulai,3
1/1/2026,19:00,Wakaf Bharu,Mentakab,3
1/1/2026,19:00,Wakaf Bharu,Pasir Mas,1
1/1/2026,19:00,Wakaf Bharu,Tanah Merah,5
1/1/2026,19:00,Wakaf Bharu,Triang,1
1/1/2026,20:00,Bahau,Gemas,1
1/1/2026,20:00,Manek Urai,Krai,1
1/1/2026,20:00,Manek Urai,Pasir Mas,4
1/1/2026,20:00,Tanah Merah,Bahau,2
1/1/2026,20:00,Tanah Merah,Dabong,1
1/1/2026,20:00,Tanah Merah,Gemas,16
1/1/2026,20:00,Tanah Merah,Gua Musang,9
1/1/2026,20:00,Tanah Merah,JB Sentral,4
1/1/2026,20:00,Tanah Merah,Jerantut,8
1/1/2026,20:00,Tanah Merah,Kempas Baru,17
1/1/2026,20:00,Tanah Merah,Krai,2
1/1/2026,20:00,Tanah Merah,Kuala Lipis,4
1/1/2026,20:00,Tanah Merah,Kulai,11
1/1/2026,20:00,Tanah Merah,Mentakab,1
1/1/2026,20:00,Tanah Merah,Segamat,8
1/1/2026,20:00,Tanah Merah,Triang,6
1/1/2026,20:00,Ulu Temiang,Tanah Merah,1
1/1/2026,20:00,Ulu Temiang,Wakaf Bharu,2
1/1/2026,21:00,Bertam,Bertam Baru,1
1/1/2026,21:00,JB Sentral,Bahau,3
1/1/2026,21:00,JB Sentral,Gemas,8
1/1/2026,21:00,JB Sentral,Gua Musang,5
1/1/2026,21:00,JB Sentral,Jerantut,16
1/1/2026,21:00,JB Sentral,Kemayan,1
1/1/2026,21:00,JB Sentral,Kluang,48
1/1/2026,21:00,JB Sentral,Krai,5
1/1/2026,21:00,JB Sentral,Kuala Lipis,5
1/1/2026,21:00,JB Sentral,Kulai,2
1/1/2026,21:00,JB Sentral,Mentakab,3
1/1/2026,21:00,JB Sentral,Pasir Mas,13
1/1/2026,21:00,JB Sentral,Segamat,13
1/1/2026,21:00,JB Sentral,Tanah Merah,1
1/1/2026,21:00,JB Sentral,Triang,1
1/1/2026,21:00,JB Sentral,Tumpat,1
1/1/2026,21:00,JB Sentral,Wakaf Bharu,2
1/1/2026,21:00,Kempas Baru,Bahau,1
1/1/2026,21:00,Kempas Baru,Dabong,7
1/1/2026,21:00,Kempas Baru,Gemas,5
1/1/2026,21:00,Kempas Baru,Gua Musang,9
1/1/2026,21:00,Kempas Baru,Jerantut,6
1/1/2026,21:00,Kempas Baru,Kemayan,2
1/1/2026,21:00,Kempas Baru,Kluang,32
1/1/2026,21:00,Kempas Baru,Krai,8
1/1/2026,21:00,Kempas Baru,Kuala Krau,3
1/1/2026,21:00,Kempas Baru,Kuala Lipis,2
1/1/2026,21:00,Kempas Baru,Mentakab,5
1/1/2026,21:00,Kempas Baru,Pasir Mas,24
1/1/2026,21:00,Kempas Baru,Segamat,12
1/1/2026,21:00,Kempas Baru,Tanah Merah,70
1/1/2026,21:00,Kempas Baru,Triang,2
1/1/2026,21:00,Kempas Baru,Tumpat,3
1/1/2026,21:00,Kempas Baru,Wakaf Bharu,16
1/1/2026,21:00,Krai,Bahau,1
1/1/2026,21:00,Krai,Gemas,4
1/1/2026,21:00,Krai,JB Sentral,1
1/1/2026,21:00,Krai,Kempas Baru,17
1/1/2026,21:00,Krai,Kluang,4
1/1/2026,21:00,Krai,Kulai,2
1/1/2026,21:00,Krai,Mentakab,5
1/1/2026,21:00,Krai,Pasir Mas,1
1/1/2026,21:00,Krai,Tanah Merah,1
1/1/2026,21:00,Krai,To Uban,1
1/1/2026,21:00,Krai,Triang,1
1/1/2026,21:00,Krai,Wakaf Bharu,6
1/1/2026,21:00,Kulai,Bahau,3
1/1/2026,21:00,Kulai,Dabong,3
1/1/2026,21:00,Kulai,Gemas,8
1/1/2026,21:00,Kulai,Gua Musang,5
1/1/2026,21:00,Kulai,Jerantut,1
1/1/2026,21:00,Kulai,Kluang,11
1/1/2026,21:00,Kulai,Krai,2
1/1/2026,21:00,Kulai,Kuala Krau,4
1/1/2026,21:00,Kulai,Kuala Lipis,1
1/1/2026,21:00,Kulai,Mentakab,3
1/1/2026,21:00,Kulai,Pasir Mas,2
1/1/2026,21:00,Kulai,Segamat,1
1/1/2026,21:00,Kulai,Tanah Merah,5
1/1/2026,21:00,Kulai,Triang,1
1/1/2026,21:00,Kulai,Tumpat,8
1/1/2026,22:00,Gua Musang,Chegar Perah,1
1/1/2026,22:00,Gua Musang,Kuala Lipis,5
1/1/2026,22:00,Gua Musang,Merapoh,13
1/1/2026,22:00,Gua Musang,Padang Tungku,2
1/1/2026,22:00,Gua Musang,Sungai Temau,5
1/1/2026,22:00,Kluang,Bahau,1
1/1/2026,22:00,Kluang,Gemas,8
1/1/2026,22:00,Kluang,Jerantut,8
1/1/2026,22:00,Kluang,Kemayan,2
1/1/2026,22:00,Kluang,Krai,2
1/1/2026,22:00,Kluang,Mentakab,14
1/1/2026,22:00,Kluang,Pasir Mas,13
1/1/2026,22:00,Kluang,Segamat,7
1/1/2026,22:00,Kluang,Tanah Merah,12
1/1/2026,22:00,Kluang,Triang,2
1/1/2026,22:00,Kluang,Tumpat,10
1/1/2026,22:00,Kluang,Wakaf Bharu,23
1/1/2026,22:00,Tanah Merah,Tumpat,1
1/1/2026,23:00,Dabong,Gemas,1
1/1/2026,23:00,Dabong,Kempas Baru,6
1/1/2026,23:00,Dabong,Kulai,2
1/1/2026,23:00,Dabong,Mentakab,6
1/1/2026,23:00,Segamat,Gua Musang,2
1/1/2026,23:00,Segamat,Jerantut,1
1/1/2026,23:00,Segamat,Kuala Lipis,2
1/1/2026,23:00,Segamat,Merapoh,5
1/1/2026,23:00,Segamat,Tanah Merah,3
1/2/2026,0:00,Gemas,Bahau,2
1/2/2026,0:00,Gemas,Dabong,18
1/2/2026,0:00,Gemas,Jerantut,1
1/2/2026,0:00,Gemas,Kuala Lipis,1
1/2/2026,0:00,Gemas,Pasir Mas,11
1/2/2026,0:00,Gemas,Tanah Merah,5
1/2/2026,0:00,Gemas,Tumpat,11
1/2/2026,0:00,Gemas,Wakaf Bharu,4
1/2/2026,1:00,Bahau,Gua Musang,3
1/2/2026,1:00,Bahau,Jerantut,1
1/2/2026,1:00,Bahau,Pasir Mas,7
1/2/2026,1:00,Bahau,Tanah Merah,6
1/2/2026,1:00,Bahau,Wakaf Bharu,6
1/2/2026,1:00,Gua Musang,JB Sentral,6
1/2/2026,1:00,Gua Musang,Kemayan,1
1/2/2026,1:00,Gua Musang,Kempas Baru,8
1/2/2026,1:00,Gua Musang,Kluang,6
1/2/2026,1:00,Gua Musang,Kulai,4
1/2/2026,1:00,Gua Musang,Mentakab,1
1/2/2026,1:00,Gua Musang,Segamat,4
1/2/2026,2:00,Kemayan,Wakaf Bharu,3
1/2/2026,2:00,Triang,Pasir Mas,2
1/2/2026,2:00,Triang,Tumpat,3
1/2/2026,2:00,Triang,Wakaf Bharu,2
1/2/2026,3:00,Kuala Krau,Pasir Mas,12
1/2/2026,3:00,Kuala Lipis,Bahau,1
1/2/2026,3:00,Kuala Lipis,JB Sentral,1
1/2/2026,3:00,Kuala Lipis,Segamat,1
1/2/2026,3:00,Kuala Lipis,Triang,6
1/2/2026,3:00,Mentakab,Dabong,11
1/2/2026,3:00,Mentakab,Krai,10
1/2/2026,3:00,Mentakab,Kuala Lipis,1
1/2/2026,3:00,Mentakab,Pasir Mas,5
1/2/2026,3:00,Mentakab,Tumpat,1
1/2/2026,3:00,Mentakab,Wakaf Bharu,11
1/2/2026,4:00,Jerantut,Dabong,11
1/2/2026,4:00,Jerantut,Gua Musang,2
1/2/2026,4:00,Jerantut,Kempas Baru,1
1/2/2026,4:00,Jerantut,Kluang,4
1/2/2026,4:00,Jerantut,Krai,3
1/2/2026,4:00,Jerantut,Kulai,4
1/2/2026,4:00,Jerantut,Mentakab,1
1/2/2026,4:00,Jerantut,Pasir Mas,2
1/2/2026,4:00,Jerantut,Segamat,5
1/2/2026,4:00,Jerantut,Tanah Merah,10
1/2/2026,4:00,Jerantut,Tumpat,2
1/2/2026,4:00,Jerantut,Wakaf Bharu,15
1/2/2026,4:00,Kuala Krau,Kempas Baru,4
1/2/2026,4:00,Kuala Krau,Kulai,2
1/2/2026,5:00,Kuala Lipis,Krai,1
1/2/2026,5:00,Kuala Lipis,Merapoh,1
1/2/2026,5:00,Kuala Lipis,Tanah Merah,3
1/2/2026,5:00,Kuala Lipis,Wakaf Bharu,1
1/2/2026,5:00,Mentakab,JB Sentral,9
1/2/2026,5:00,Mentakab,Kempas Baru,8
1/2/2026,5:00,Mentakab,Kluang,2
1/2/2026,5:00,Mentakab,Kulai,2
1/2/2026,5:00,Mentakab,Segamat,2
1/2/2026,6:00,Kemayan,Gemas,1
1/2/2026,6:00,Kemayan,JB Sentral,2
1/2/2026,6:00,Kemayan,Kempas Baru,2
1/2/2026,6:00,Merapoh,Tanah Merah,1
1/2/2026,6:00,Triang,JB Sentral,9
1/2/2026,6:00,Triang,Kempas Baru,1
1/2/2026,6:00,Triang,Kluang,4
1/2/2026,6:00,Triang,Segamat,2
1/2/2026,7:00,Bahau,JB Sentral,15
1/2/2026,7:00,Bahau,Kempas Baru,3
1/2/2026,7:00,Bahau,Kluang,7
1/2/2026,7:00,Bahau,Kulai,2
1/2/2026,7:00,Gua Musang,Pasir Mas,5
1/2/2026,7:00,Gua Musang,Tanah Merah,1
1/2/2026,7:00,Gua Musang,Tumpat,1
1/2/2026,7:00,Gua Musang,Wakaf Bharu,2
1/2/2026,8:00,Gemas,JB Sentral,21
1/2/2026,8:00,Gemas,Kempas Baru,7
1/2/2026,8:00,Gemas,Kluang,2
1/2/2026,8:00,Gemas,Kulai,7
1/2/2026,8:00,Segamat,JB Sentral,24
1/2/2026,8:00,Segamat,Kempas Baru,11
1/2/2026,8:00,Segamat,Kluang,11
1/2/2026,8:00,Segamat,Kulai,7
1/2/2026,9:00,Dabong,Krai,1
1/2/2026,9:00,Dabong,Tanah Merah,1
1/2/2026,9:00,Dabong,Wakaf Bharu,6
1/2/2026,10:00,Kluang,JB Sentral,115
1/2/2026,10:00,Kluang,Kempas Baru,14
1/2/2026,10:00,Kluang,Kulai,13
1/2/2026,10:00,Kulai,JB Sentral,7
1/2/2026,11:00,Krai,Wakaf Bharu,3
1/2/2026,12:00,Tanah Merah,Tumpat,5
1/2/2026,1:00,Kuala Lipis,Gua Musang,1
1/2/2026,2:00,Bukit Betong,Gua Musang,1
1/2/2026,3:00,Merapoh,Gua Musang,4
1/2/2026,3:00,Teluk Gunung,Gua Musang,2
1/2/2026,3:00,Tumpat,Bukit Panau,2
1/2/2026,3:00,Tumpat,Dabong,25
1/2/2026,3:00,Tumpat,Kampung Berkam,5
1/2/2026,3:00,Tumpat,Krai,1
1/2/2026,3:00,Tumpat,Kuala Lipis,6
1/2/2026,3:00,Tumpat,Sungai Tasin,1
1/2/2026,4:00,Bunut Susu,Kuala Lipis,1
1/2/2026,4:00,Gua Musang,Dabong,2
1/2/2026,4:00,Gua Musang,Pasir Mas,6
1/2/2026,4:00,Gua Musang,Sungai Keladi,2
1/2/2026,4:00,Gua Musang,Tanah Merah,1
1/2/2026,4:00,Gua Musang,Tumpat,2
1/2/2026,4:00,Gua Musang,Wakaf Bharu,20
1/2/2026,4:00,Limau Kasturi,Pasir Mas,2
1/2/2026,4:00,Pasir Mas,Dabong,4
1/2/2026,4:00,Pasir Mas,Kampung Berkam,1
1/2/2026,4:00,Pasir Mas,Kuala Gris,1
1/2/2026,4:00,Pasir Mas,Kuala Lipis,2
1/2/2026,4:00,Pasir Mas,Manek Urai,1
1/2/2026,4:00,Pasir Mas,Mentara Baru,1
1/2/2026,4:00,Pasir Mas,Merapoh,11
1/2/2026,4:00,Pasir Mas,Teluk Gunung,5
1/2/2026,4:00,Pasir Mas,Ulu Temiang,3
1/2/2026,4:00,Tanah Merah,Chegar Perah,4
1/2/2026,4:00,Tanah Merah,Gua Musang,6
1/2/2026,4:00,Tanah Merah,Krai,1
1/2/2026,4:00,Tanah Merah,Kuala Lipis,19
1/2/2026,4:00,Tanah Merah,Sungai Temau,1
1/2/2026,4:00,Wakaf Bharu,Bertam Baru,1
1/2/2026,4:00,Wakaf Bharu,Bukit Abu,1
1/2/2026,4:00,Wakaf Bharu,Dabong,32
1/2/2026,4:00,Wakaf Bharu,Gua Musang,3
1/2/2026,4:00,Wakaf Bharu,Jerek Baru,1
1/2/2026,4:00,Wakaf Bharu,Kuala Lipis,9
1/2/2026,5:00,Bertam Baru,Tanah Merah,4
1/2/2026,5:00,Bertam Baru,Wakaf Bharu,3
1/2/2026,5:00,Jerek Baru,Pasir Mas,2
1/2/2026,5:00,Kemubu,Pasir Mas,3
1/2/2026,5:00,Kemubu,Tanah Merah,1
1/2/2026,5:00,Kemubu,Wakaf Bharu,1
1/2/2026,5:00,Krai,Dabong,1
1/2/2026,5:00,Krai,Jerek Baru,5
1/2/2026,5:00,Krai,Kuala Gris,3
1/2/2026,5:00,Sri Jaya,Pasir Mas,3
1/2/2026,5:00,Sungai Tasin,Pasir Mas,1
1/2/2026,5:00,Sungai Tasin,Tanah Merah,2
1/2/2026,6:00,Dabong,Krai,1
1/2/2026,6:00,Dabong,Pasir Mas,3
1/2/2026,6:00,Dabong,Wakaf Bharu,1
1/2/2026,6:00,Gemas,Bahau,1
1/2/2026,6:00,Gemas,Kuala Lipis,1
1/2/2026,6:00,Gemas,Mentakab,2
1/2/2026,6:00,Kuala Gris,Tanah Merah,2
1/2/2026,6:00,Sg Mengkuang Baru,Kuala Lipis,1
1/2/2026,6:00,Tumpat,Dabong,18
1/2/2026,6:00,Tumpat,Gua Musang,1
1/2/2026,6:00,Tumpat,Kemubu,9
1/2/2026,6:00,Tumpat,Krai,5
1/2/2026,6:00,Tumpat,Tanah Merah,1
1/2/2026,6:00,Wakaf Bharu,Dabong,52
1/2/2026,6:00,Wakaf Bharu,Gua Musang,12
1/2/2026,6:00,Wakaf Bharu,Kemubu,1
1/2/2026,6:00,Wakaf Bharu,Krai,7
1/2/2026,6:00,Wakaf Bharu,Kuala Gris,1
1/2/2026,6:00,Wakaf Bharu,Manek Urai,4
1/2/2026,6:00,Wakaf Bharu,Tanah Merah,9
1/2/2026,6:00,Wakaf Bharu,Temangan,1
1/2/2026,7:00,Dabong,Gua Musang,2
1/2/2026,7:00,Dabong,Kuala Lipis,1
1/2/2026,7:00,Kemubu,Sungai Tasin,1
1/2/2026,7:00,Kuala Lipis,Bahau,1
1/2/2026,7:00,Kuala Lipis,Gemas,1
1/2/2026,7:00,Kuala Lipis,Jerantut,13
1/2/2026,7:00,Kuala Lipis,Mentakab,7
1/2/2026,7:00,Manek Urai,Krai,2
1/2/2026,7:00,Manek Urai,Pasir Mas,2
1/2/2026,7:00,Manek Urai,Tumpat,21
1/2/2026,7:00,Manek Urai,Wakaf Bharu,2
1/2/2026,7:00,Pasir Mas,Dabong,10
1/2/2026,7:00,Pasir Mas,Gua Musang,1
1/2/2026,7:00,Pasir Mas,Krai,1
1/2/2026,7:00,Tanah Merah,Dabong,51
1/2/2026,7:00,Tanah Merah,Gua Musang,12
1/2/2026,7:00,Tanah Merah,Manek Urai,2
1/2/2026,7:00,Ulu Temiang,Pasir Mas,4
1/2/2026,7:00,Ulu Temiang,Tanah Merah,1
1/2/2026,7:00,Ulu Temiang,Wakaf Bharu,2
1/2/2026,8:00,Bertam Baru,Gua Musang,1
1/2/2026,8:00,Jerantut,Bahau,4
1/2/2026,8:00,Jerantut,Gemas,3
1/2/2026,8:00,Jerek Baru,Kuala Lipis,1
1/2/2026,8:00,Jerek Baru,Padang Tungku,1
1/2/2026,8:00,Krai,Dabong,15
1/2/2026,8:00,Krai,Gua Musang,1
1/2/2026,8:00,Krai,Kampung Kok Pasir,1
1/2/2026,8:00,Krai,Pasir Mas,15
1/2/2026,8:00,Krai,Tanah Merah,1
1/2/2026,8:00,Krai,To Uban,2
1/2/2026,8:00,Krai,Tumpat,3
1/2/2026,8:00,Krai,Wakaf Bharu,13
1/2/2026,8:00,Mentakab,Gemas,2
1/2/2026,8:00,Sungai Nal,Tumpat,3
1/2/2026,8:00,Temangan,Tanah Merah,4
1/2/2026,8:00,Temangan,Wakaf Bharu,1
1/2/2026,8:00,Triang,Jerantut,7
1/2/2026,8:00,Triang,Kuala Lipis,10
1/2/2026,8:00,Triang,Mentakab,3
1/2/2026,9:00,Bukit Panau,Tumpat,2
1/2/2026,9:00,Gua Musang,Kuala Lipis,9
1/2/2026,9:00,Gua Musang,Padang Tungku,1
1/2/2026,9:00,Kampung Sirian,Gua Musang,3
1/2/2026,9:00,Kuala Krau,Jenderak,1
1/2/2026,9:00,Kuala Krau,Kuala Lipis,5
1/2/2026,9:00,Mentakab,Jerantut,12
1/2/2026,9:00,Mentakab,Krambit,1
1/2/2026,9:00,Mentakab,Kuala Lipis,14
1/2/2026,9:00,Pasir Mas,Tumpat,2
1/2/2026,9:00,Tanah Merah,Pasir Mas,1
1/2/2026,9:00,Tanah Merah,Tumpat,3
1/2/2026,9:00,Tanah Merah,Wakaf Bharu,10
1/2/2026,9:00,Tumpat,Bukit Panau,4
1/2/2026,9:00,Tumpat,Tanah Merah,5
1/2/2026,9:00,Tumpat,Temangan,2
1/2/2026,10:00,Bunut Susu,Manek Urai,3
1/2/2026,10:00,Bunut Susu,Tanah Merah,2
1/2/2026,10:00,Bunut Susu,Temangan,1
1/2/2026,10:00,Gemas,Kemayan,57
1/2/2026,10:00,Gemas,Kuala Lipis,3
1/2/2026,10:00,Gemas,Mentakab,1
1/2/2026,10:00,Jerantut,Kuala Lipis,32
1/2/2026,10:00,Kemayan,Gemas,1
1/2/2026,10:00,Merapoh,Bukit Betong,3
1/2/2026,10:00,Merapoh,Kuala Lipis,1
1/2/2026,10:00,Pasir Mas,Dabong,18
1/2/2026,10:00,Pasir Mas,Krai,22
1/2/2026,10:00,Pasir Mas,Manek Urai,1
1/2/2026,10:00,Pasir Mas,Tanah Merah,14
1/2/2026,10:00,Pasir Mas,Ulu Temiang,1
1/2/2026,10:00,Sungai Temau,Kuala Lipis,6
1/2/2026,10:00,Tanah Merah,Dabong,10
1/2/2026,10:00,Tanah Merah,Krai,2
1/2/2026,10:00,Tanah Merah,Temangan,2
1/2/2026,10:00,Triang,Gemas,1
1/2/2026,10:00,Wakaf Bharu,Dabong,4
1/2/2026,10:00,Wakaf Bharu,Krai,5
1/2/2026,10:00,Wakaf Bharu,Manek Urai,4
1/2/2026,10:00,Wakaf Bharu,Tanah Merah,5
1/2/2026,10:00,Wakaf Bharu,Temangan,2
1/2/2026,11:00,Bahau,Gemas,1
1/2/2026,11:00,Bahau,Jerantut,10
1/2/2026,11:00,Bahau,Kemayan,9
1/2/2026,11:00,Bahau,Kuala Lipis,5
1/2/2026,11:00,Bahau,Mengkarak,3
1/2/2026,11:00,Bahau,Mentakab,1
1/2/2026,11:00,Bertam Baru,Gua Musang,5
1/2/2026,11:00,Kampung Berkam,Kuala Lipis,1
1/2/2026,11:00,Krai,Dabong,22
1/2/2026,11:00,Krai,Kuala Gris,1
1/2/2026,12:00,Kemayan,Kuala Krau,4
1/2/2026,12:00,Kemayan,Kuala Lipis,2
1/2/2026,12:00,Kemayan,Mentakab,5
1/2/2026,12:00,Kuala Lipis,Bahau,1
1/2/2026,12:00,Kuala Lipis,Gemas,10
1/2/2026,12:00,Kuala Lipis,Jerantut,4
1/2/2026,12:00,Kuala Lipis,Kuala Krau,8
1/2/2026,12:00,Kuala Lipis,Mentakab,9
1/2/2026,12:00,Kuala Lipis,Triang,5
1/2/2026,12:00,Mengkarak,Mentakab,1
1/2/2026,13:00,Jerantut,Bahau,4
1/2/2026,13:00,Jerantut,Gemas,2
1/2/2026,13:00,Jerantut,Kemayan,1
1/2/2026,13:00,Jerantut,Mentakab,2
1/2/2026,13:00,Jerantut,Triang,9
1/2/2026,13:00,Kuala Krau,Bahau,5
1/2/2026,13:00,Kuala Krau,Gemas,2
1/2/2026,13:00,Kuala Krau,Kuala Lipis,23
1/2/2026,13:00,Kuala Krau,Mentakab,5
1/2/2026,13:00,Mentakab,Jerantut,25
1/2/2026,13:00,Mentakab,Kuala Lipis,20
1/2/2026,14:00,Dabong,Krai,17
1/2/2026,14:00,Dabong,Pasir Mas,17
1/2/2026,14:00,Dabong,Tanah Merah,12
1/2/2026,14:00,Dabong,Temangan,1
1/2/2026,14:00,Dabong,Tumpat,7
1/2/2026,14:00,Dabong,Wakaf Bharu,7
1/2/2026,14:00,Gua Musang,Bertam Baru,1
1/2/2026,14:00,Gua Musang,Dabong,11
1/2/2026,14:00,Gua Musang,Pasir Mas,3
1/2/2026,14:00,Gua Musang,Tanah Merah,15
1/2/2026,14:00,Gua Musang,Tumpat,6
1/2/2026,14:00,Gua Musang,Wakaf Bharu,4
1/2/2026,14:00,Jerantut,Kuala Lipis,16
1/2/2026,14:00,Krambit,Kuala Lipis,2
1/2/2026,14:00,Mentakab,Bahau,1
1/2/2026,14:00,Mentakab,Gemas,1
1/2/2026,14:00,Mentakab,Kemayan,5
1/2/2026,14:00,Mentakab,Triang,1
1/2/2026,15:00,Bahau,Jerantut,8
1/2/2026,15:00,Bahau,Kemayan,6
1/2/2026,15:00,Bahau,Kuala Krau,4
1/2/2026,15:00,Bahau,Kuala Lipis,5
1/2/2026,15:00,Bahau,Mengkarak,1
1/2/2026,15:00,Bahau,Mentakab,4
1/2/2026,15:00,Gemas,Bahau,2
1/2/2026,15:00,Gemas,Jerantut,2
1/2/2026,15:00,Gemas,Kuala Krau,1
1/2/2026,15:00,Gemas,Kuala Lipis,5
1/2/2026,15:00,Gemas,Mentakab,5
1/2/2026,15:00,Gemas,Triang,1
1/2/2026,15:00,Kampung Baru Bukit Abu,Krai,5
1/2/2026,15:00,Kampung Baru Bukit Abu,Wakaf Bharu,1
1/2/2026,15:00,Kemayan,Bahau,9
1/2/2026,15:00,Kemayan,Gemas,55
1/2/2026,15:00,Kuala Gris,Pasir Mas,2
1/2/2026,15:00,Kuala Lipis,Chegar Perah,1
1/2/2026,15:00,Kuala Lipis,Dabong,1
1/2/2026,15:00,Kuala Lipis,Gua Musang,1
1/2/2026,15:00,Kuala Lipis,Krai,2
1/2/2026,15:00,Kuala Lipis,Mentara Baru,1
1/2/2026,15:00,Kuala Lipis,Merapoh,2
1/2/2026,15:00,Kuala Lipis,Padang Tungku,1
1/2/2026,15:00,Kuala Lipis,Pasir Mas,8
1/2/2026,15:00,Kuala Lipis,Sungai Temau,3
1/2/2026,15:00,Kuala Lipis,Tanah Merah,6
1/2/2026,15:00,Kuala Lipis,Temangan,2
1/2/2026,15:00,Kuala Lipis,Wakaf Bharu,5
1/2/2026,15:00,Triang,Gemas,1
1/2/2026,15:00,Ulu Temiang,Krai,1
1/2/2026,16:00,Bahau,Gemas,1
1/2/2026,16:00,Bukit Abu,Krai,2
1/2/2026,16:00,Bunut Susu,Manek Urai,2
1/2/2026,16:00,Chegar Perah,Krai,1
1/2/2026,16:00,Dabong,Krai,12
1/2/2026,16:00,Dabong,Pasir Mas,8
1/2/2026,16:00,Dabong,Tanah Merah,47
1/2/2026,16:00,Dabong,Tumpat,28
1/2/2026,16:00,Dabong,Wakaf Bharu,68
1/2/2026,16:00,Kampung Kok Pasir,Krai,2
1/2/2026,16:00,Kampung Kok Pasir,Manek Urai,1
1/2/2026,16:00,Kemubu,Krai,1
1/2/2026,16:00,Kemubu,Wakaf Bharu,1
1/2/2026,16:00,Krai,Kampung Kok Pasir,2
1/2/2026,16:00,Krai,Pasir Mas,11
1/2/2026,16:00,Krai,Temangan,3
1/2/2026,16:00,Krai,Wakaf Bharu,6
1/2/2026,16:00,Kuala Lipis,Bahau,1
1/2/2026,16:00,Kuala Lipis,Gemas,4
1/2/2026,16:00,Kuala Lipis,Jerantut,51
1/2/2026,16:00,Kuala Lipis,Kemayan,2
1/2/2026,16:00,Kuala Lipis,Kuala Krau,27
1/2/2026,16:00,Kuala Lipis,Mentakab,31
1/2/2026,16:00,Kuala Lipis,Triang,10
1/2/2026,16:00,Manek Urai,Pasir Mas,8
1/2/2026,16:00,Manek Urai,Tumpat,1
1/2/2026,16:00,Manek Urai,Wakaf Bharu,3
1/2/2026,16:00,Merapoh,Tanah Merah,2
1/2/2026,16:00,Merapoh,Wakaf Bharu,1
1/2/2026,16:00,Pahi,Temangan,4
1/2/2026,16:00,Pasir Mas,Dabong,5
1/2/2026,16:00,Pasir Mas,Gua Musang,16
1/2/2026,16:00,Pasir Mas,Krai,8
1/2/2026,16:00,Pasir Mas,Kuala Gris,1
1/2/2026,16:00,Pasir Mas,Limau Kasturi,2
1/2/2026,16:00,Pasir Mas,Manek Urai,5
1/2/2026,16:00,Pasir Mas,Pan Malayan,2
1/2/2026,16:00,Pasir Mas,Sri Mahligai,10
1/2/2026,16:00,Pasir Mas,Tanah Merah,5
1/2/2026,16:00,Sg Mengkuang Baru,Wakaf Bharu,4
1/2/2026,16:00,Tumpat,Bukit Panau,3
1/2/2026,16:00,Tumpat,Gua Musang,28
1/2/2026,16:00,Tumpat,Krai,5
1/2/2026,16:00,Tumpat,Manek Urai,21
1/2/2026,16:00,Tumpat,Pasir Mas,8
1/2/2026,16:00,Tumpat,Tanah Merah,15
1/2/2026,16:00,Wakaf Bharu,Dabong,7
1/2/2026,16:00,Wakaf Bharu,Gua Musang,1
1/2/2026,16:00,Wakaf Bharu,Jerek Baru,1
1/2/2026,16:00,Wakaf Bharu,Krai,17
1/2/2026,16:00,Wakaf Bharu,Limau Kasturi,1
1/2/2026,16:00,Wakaf Bharu,Manek Urai,8
1/2/2026,16:00,Wakaf Bharu,Pahi,6
1/2/2026,16:00,Wakaf Bharu,Sungai Nal,2
1/2/2026,16:00,Wakaf Bharu,Tanah Merah,3
1/2/2026,17:00,Bukit Panau,Kampung Kok Pasir,2
1/2/2026,17:00,Gua Musang,Bertam Baru,2
1/2/2026,17:00,Gua Musang,Dabong,4
1/2/2026,17:00,Gua Musang,Kampung Sirian,4
1/2/2026,17:00,Gua Musang,Krai,2
1/2/2026,17:00,Gua Musang,Pasir Mas,3
1/2/2026,17:00,Gua Musang,Tanah Merah,4
1/2/2026,17:00,Gua Musang,Tumpat,4
1/2/2026,17:00,Gua Musang,Wakaf Bharu,3
1/2/2026,17:00,Jenderak,Kuala Krau,6
1/2/2026,17:00,Jerantut,Bahau,1
1/2/2026,17:00,Jerantut,Gemas,2
1/2/2026,17:00,Jerantut,Kemayan,3
1/2/2026,17:00,Jerantut,Mentakab,29
1/2/2026,17:00,Krai,Bukit Abu,7
1/2/2026,17:00,Krai,Dabong,3
1/2/2026,17:00,Krai,Gua Musang,2
1/2/2026,17:00,Krai,Kampung Baru Bukit Abu,2
1/2/2026,17:00,Krai,Kemubu,2
1/2/2026,17:00,Krai,Kuala Gris,1
1/2/2026,17:00,Krai,Manek Urai,1
1/2/2026,17:00,Krai,Sg Mengkuang Baru,1
1/2/2026,17:00,Kuala Krau,Bahau,2
1/2/2026,17:00,Kuala Krau,Gemas,1
1/2/2026,17:00,Kuala Krau,Mentakab,1
1/2/2026,17:00,Mela,Jerantut,5
1/2/2026,17:00,Mentara Baru,Gua Musang,3
1/2/2026,17:00,Pasir Mas,Tumpat,5
1/2/2026,17:00,Sungai Keladi,Krai,1
1/2/2026,17:00,Sungai Keladi,Manek Urai,1
